run,day,blue_pop,red_pop,within_blue_trust,within_red_trust,between_trust,total_spawned,total_consumed,z0_spawn,z1_spawn,z2_spawn,z0_cons,z1_cons,z2_cons,z0_blue_cons,z1_blue_cons,z2_blue_cons,z0_red_cons,z1_red_cons,z2_red_cons
5,87,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,88,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,89,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,90,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,91,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,92,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,93,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,94,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,96,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,97,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,99,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,100,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,101,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,103,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,104,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,105,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,106,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,107,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,108,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,109,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,110,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,112,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,113,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,114,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,115,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,116,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,117,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,118,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,119,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,120,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,121,0,0,0.0,0.0,0.0,3,0,1,1,1,0,0,0,0,0,0,0,0,0
5,122,0,0,0.0,0.0,0.0,15,0,5,5,5,0,0,0,0,0,0,0,0,0
5,123,0,0,0.0,0.0,0.0,297,0,99,99,99,0,0,0,0,0,0,0,0,0
5,124,0,0,0.0,0.0,0.0,747,0,249,249,249,0,0,0,0,0,0,0,0,0
5,125,0,0,0.0,0.0,0.0,1119,0,373,373,373,0,0,0,0,0,0,0,0,0
5,126,0,0,0.0,0.0,0.0,1197,0,399,399,399,0,0,0,0,0,0,0,0,0
5,127,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,128,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,129,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,130,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,131,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,132,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,133,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,134,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,135,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,136,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,137,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,138,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,139,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,140,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,141,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,142,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,143,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,144,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,145,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,146,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,147,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,148,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,149,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,150,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,151,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,152,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,153,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,154,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,155,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,156,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,157,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,158,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,159,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,160,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,161,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,162,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,163,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,164,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,165,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,166,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,167,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,168,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,169,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,170,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,171,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,172,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,173,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,174,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,175,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,176,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,177,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,178,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,179,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,180,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,181,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,182,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,183,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,184,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,185,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,186,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,187,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,188,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,189,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,190,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,191,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,192,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,193,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,194,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,195,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,196,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,197,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,198,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,199,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
5,200,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,1,50,50,0.5,0.5,0.5,1200,65,400,400,400,0,65,0,0,65,0,0,0,0
6,2,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,3,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,4,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,5,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,6,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,7,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,8,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,9,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,10,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,11,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,12,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,13,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,14,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,15,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,16,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,17,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,18,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,19,50,50,0.5,0.5,0.5,1200,200,400,400,400,0,200,0,0,200,0,0,0,0
6,20,0,0,0.0,0.0,0.0,1200,67,400,400,400,0,67,0,0,67,0,0,0,0
6,21,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,22,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,23,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,24,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,25,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,26,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,27,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,28,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,29,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,30,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,31,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,32,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,33,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,34,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,35,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,36,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,37,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,38,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,39,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,40,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,41,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,42,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,43,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,44,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,45,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,46,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,47,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,48,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,49,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,50,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,51,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,52,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,53,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,54,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,55,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,56,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,57,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,58,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,59,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,60,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,61,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,62,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,63,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,64,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,65,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,66,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,67,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,68,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,69,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,70,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,71,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,72,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,73,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,74,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,75,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,76,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,77,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,78,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,79,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,80,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,81,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,82,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,83,0,0,0.0,0.0,0.0,441,0,147,147,147,0,0,0,0,0,0,0,0,0
6,84,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,85,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,86,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,87,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,88,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,89,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,90,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,91,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,92,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,93,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,94,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,95,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,96,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,97,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,99,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,100,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,101,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,102,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,103,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,104,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,105,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,106,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,107,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,108,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,109,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,110,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,112,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,113,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,114,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,115,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,116,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,117,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,118,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,119,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,120,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,121,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,122,0,0,0.0,0.0,0.0,33,0,11,11,11,0,0,0,0,0,0,0,0,0
6,123,0,0,0.0,0.0,0.0,63,0,21,21,21,0,0,0,0,0,0,0,0,0
6,124,0,0,0.0,0.0,0.0,606,0,202,202,202,0,0,0,0,0,0,0,0,0
6,125,0,0,0.0,0.0,0.0,1146,0,382,382,382,0,0,0,0,0,0,0,0,0
6,126,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,127,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,128,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,129,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,130,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,131,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,132,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,133,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,134,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,135,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,136,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,137,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,138,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,139,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,140,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,141,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,142,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,143,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,144,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,145,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,146,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,147,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,148,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,149,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,150,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,151,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,152,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,153,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,154,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,155,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,156,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,157,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,158,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,159,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,160,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,161,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,162,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,163,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,164,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,165,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,166,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,167,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,168,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,169,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
6,170,0,0,0.0,0.0,0.0,1200,0,400,400,400,0,0,0,0,0,0,0,0,0
